id,name
26134096,"LGA entire apt/no sharing living rm+bedroom, bath,"
26134638,Beautiful 1 Bdrm w/ Large Private Patio
26135659,Another comfy Bushwick
26135711,Heaven away from Home!.
26136583,Newly Renovated Cozy Apartment
26137379,15 Mins to Rockefeller Center!
26138483,Manhattan Mid-town Time Square Cozy Bedroom
26138702,Clean and big bedroom close to manhattan
26139590,Safe upscale zone master bedroom close to subway
26140709,Workspace Room 3 - 2
26147454,"Sunny, Spacious 1BR in Ditmas Park, Brooklyn"
26149494,10 minutes from JFK Airport Rockaway Beach Heaven
26151366,Brooklyn Heights Abode w. Your Own Bathroom
26153609,A Historic District Gem in Jackson Heights
26157426,Luxurious Deluxe King Room St. Regis Manhattan
26159891,Dream home + Best Location. Brooklyn Heights.
26160959,Quiet and fun area! 20 min to NYC. Clean and Cozy!
26164606,Studio Apartment with Gorgeous View!
26165109,Historic Far Rockaway Beach Bungalow
26166987,Family friendly Soho loft apartment
26167034,Spacious Private Brooklyn Room w/ Backyard Access
26167182,Historic penthouse apartment on Saint Marks Place
26182768,Cozy little NYC apartment near Little Italy
26183173,Cozy apartment at the south tip of central park
26185195,Private bedroom in Fort Greene home
26186295,Cozy  room **10 Mins away from JFK Airport **
26190193,Spacious and Bright Williamsburg Loft
26190559,Lapp House
26190785,Minimalistic private room w twin bed in the Bronx
26194606,Brooklyn Oasis in Beautiful Bay Ridge
26198112,Designer apartment on Riverside Dr-Upper West Side
26200203,Bright 2BR Apartment in Woodside
26200249,ALIA’S  Place -JFK- 7 mins- walk to subway & buses
26201913,"Beautiful, spacious 2 bed, Crown Heights apartment"
26220343,Stylish & Cozy Private Studio Apartment (UES)
26221423,"Cozy 2BR in Trendy LIC, 1 Stop From Manhattan"
26223279,和缘浪漫民宿
26224149,Brooklyn home with the view
26224538,Modern light and bright townhouse in Brooklyn.
26228457,Brooklyn Brownstone (gray bedroom - single bed)
26229979,New York Home with a back yard in Central Harlem.
26232008,Large Private Room btwn Central/Riverside Parks
26235873,Voted #1 Airbnb In NYC
26238688,Super Cozy Studio Apartment
26240434,Amazing apartment
26249544,Room with Private Insuite Bathroom and garden view
26250476,Quiet Homestead in the city
26250574,Perfect Pied-à-Terre
26251173,Large bedroom close to M & L trains with backyard
26251408,Sunny Bedstuy Brooklyn Apartment
26252097,Comfy Room for a NYC Stay
26254270,Ridgewood Artist enclave
26255072,15 min to NYC from a comfy and clean house.
26256921,Cozy Bushwick Apartment in Great Neighborhood
26257731,Private room in a large duplex
26258306,Private Manhattan 1BR w/ a view & light
26270554,Spacious & primely-located Brooklyn apartment
26271462,3+ Bedroom House - Perfect For A Family Visit!
26271688,"Tranquil & Economical Room, 10min Walk to Station!"
26272421,Upper East Side/ Midtown Studio
26272989,Prospect Heights Lofty duplex with private patio
26274490,Cozy Stay!!
26275024,“Comfort Inn” Queens. NON-SMOKERS ONLY.
26277801,Upper west side 2bedroom apartment.
26278372,"Private apartment with a view, stunning location."
26279108,Spacious sun-drenched room in Manhattan
26280662,Huge private room beautiful park slope near All
26283982,1 bedroom apartment in Upper east side Manhattan
26291721,Gem in NoMad - entire apartment
26294354,Organic Bohemian Pad in Brooklyn
26295433,"Cute and cozy one bedroom, in Williamsburg"
26295450,Sunny & ideally located room in luxury bldg @ FiDi
26297631,Charming spacious garden level apt
26301165,UWS Artist’s 1 Bedroom Home—Whimsical and Unique!
26301985,Entire 2 Bedroom Elegant Suite w Modern Amenities
26304163,Park Slope Garden Duplex
26304188,luxurious & light-filled apartment in williamsburg
26304847,Sounding Sanctuary I Manhattan
26306276,art-filled williamsburg room w/ ensuite bathroom
26313558,Newly Renovated 2B/2B Skyline & River views BBQ
26320074,3BR/2Bath Duplex Parkslope (15 min to Manhattan)
26320521,"Beautiful Apt. 2 blocks-Central Prk, Columbus Circ"
26322941,"Cobble Hill Retreat, 1-Bedroom Garden Apartment"
26324904,Best place at queens
26325637,Comfortable one bedroom apartment
26326115,Bedroom with private bathroom and terrace
26327452,Great place in Propspect heights/Crown heights
26327565,Queens home in quiet neighborhood
26327970,Island with City Benefits
26331103,Quiet Home Perfect For Students room B
26332468,Clean & Comfortable 3BR in Prime Brooklyn Location
26333121,Cute Room. Manhattan. 20 min train to Time Square!
26333975,Sunny Sanctuary Near Prospect Park
26334022,Master bedroom. 20 min to Time Square!
26338897,Contemporary Brooklyn living 20 min from Manhattan
26344667,Private room in Apartment
26350983,"Gorgeous One-Bed in Williamsburg, BK"
26351621,Modern Home on the Park
26352096,温馨方便COZY ROOM.1 min to subway& close to everything
26352984,Quiet place w/ private bathroom
26355413,Stunning Apartment in Heart of Williamsburg
26356082,Entire Greenpoint / North Williamsburg Gem
26357035,Bright room near Prospect Park!
26357145,Nice one bedroom near United Nations
26357357,Private full 2b/2b apt near Train & Central Park
26357377,Spacious Midtown one bedroom
26357960,Soho Loft
26358694,Charming Brooklyn 1 bedroom
26359068,"Luxury Private Room 
15 mins From Manhattan"
26361306,"Luxurious Studio! ♡ of Bklyn, Access to all of NYC"
26362898,subletting for one week while traveling
26366913,Luxury Bright Soho Loft
26370425,Amazing 1b1b in Luxury Building near Empire State
26374486,East Harlem Entire 2BR apt
26385422,NY HILTON CLUB 2 BR SUITE Luxury Holidays 2021
26387184,Cozy apartment in the heart of South Harlem
26387674,Cozy Entire Floor Private 2 Bedroom & Bath
26387779,Perfect apartment for your NYC stay
26388810,Brooklyn home with a View
26391060,Private room with private bath in luxury building
26392397,Cute and Convenient Park Slope Room
26395296,The Yorkville Gem
26397444,"Sunny, CENTRAL Williamsburg Room with Rooftop"
26398320,Cozy room w/ private balcony and incredible views!
26398428,Incredible Private Room in prime Bushwick
26398894,NYC HOME BASE: Train @ 900ft; midtown 30min!
26416651,Bushwick Duplex 3 min walk to subway
26419487,A medium guest room to rest
26420017,Charming 1 Bedroom in Ideal Location
26421040,Staten Island
26421624,Cozy Long Island City Studio close to Manhattan
26422113,Sunny Room in Brooklyn 2
26425943,Sunny Williamsburg 1 BR near Peter Luger's
26430182,"Cozy, clean apartment in Harlem near the subway"
26441519,Sunny & colorful room in Bushwick
26447954,Beautiful Designer DUMBO Loft
26448665,large room room close to manhattan
26450570,Brooklyn Spot
26450631,3 Bedroom Apartment • 20 Minutes from Time Square
26451569,Cozy Apartment 15 Minutes from Grand Central
26452047,Near To The City That Never Sleep! #2
26453418,Wonderful Chic Elmhurst rm. Steps to subway!
26455688,Close  to everywhere  in NYC !
26456925,Convenient New York Room. Full-Size Bed Near 69St
26458835,cozy one bed room only girls
26464045,Historic Private Brooklyn Townhome Fort Greene
26465413,Spacious & charming apartment in the heart of NYC
26470188,Luxury Greenwich Village Studio
26471867,Light-Filled 2 BR in Brooklyn
26473275,"Steps to Prospect Park, Full apt,  large bedroom"
26473576,"A luxury + healthy home, roof garden & NYC views"
26474402,Comfortable and relaxing place
26475612,Perfect location for NYC getaway
26476238,"Comfort, clean and close to everything."
26476892,Bedroom & Private Bathroom in Brooklyn!
26488707,Harlem Peace Quarters
26489955,Private Room-Chinatown/Soho/LittleItaly.HeartofNYC
26494242,Sunny One Bedroom Heart of Lower East Side
26494942,Beautiful Room In Spacious House w/ Full Kitchen
26496075,Sunny Room in Newly Renovated Crown Heights Apt!
26496330,COZY BROOKLYN BEDROOM
26496505,Beautiful Queens Home close to JFK and LGA
26496511,Beautiful luxury loft studio at best location
26497890,Sunny Room in a Cozy & Spacious Apartment
26500063,Nice Bedroom with Private Bathroom Near Manhattan
26500082,"Cozy Room with Private Bath, Woodside, 4 mins to Subway"
26501791,Amazing entire Apartment W/ Bedroom & Bath
26516462,M2 A cozy well lit room sleeps 2 on  2 single beds
26518547,U2 comfortable double bed sleeps 2 guests
26518779,Tranquil & Spacious East Village Apartment
26520216,Beautiful 1 bedroom in South Midtown Manhattan
26522949,Cozy Apt in Centrally Located Brooklyn Heights
26524625,Beautiful brand new bedroom with private Bathroom.
26526269,Roosevelt Island - Hidden Gem of New York
26527791,Beautiful studio with loft bed north expo!
26528032,Luxury Living Room w/ Amazing View by Time Square
26533797,Private quiet bedroom in lovely brownstone flat!
26534838,Large Studio in the heart of West Village
26550322,Duplex 30 minutes to Times Square
26552832,Manhattan Room Near Train Station & Central Park
26554937,"Beach Street Loft -  Surf Rockaway Beach, NYC, JFK"
26555992,NEW - Big Brooklyn apt in Bushwick
26557266,Cozy private Room in 2 bedrooms appt
26557748,"Peace and Quiet in a Large, Sunlit Brooklyn Home"
26557829,"15 min to city,new,balcony,laundry,garage,astoria"
26557901,"Park Slope, Brooklyn"
26558970,"Fifth Element: 7bd, private home free cancellation"
26559476,"Perfect, Queen Size Bed w/Free Parking /near JFK"
26560159,A sweet cozy one bedroom in Crown Heights Brooklyn
26566099,Bedstuy Cove
26570316,2 Bedroom in 1897 Landmarked house
26571486,Humble home
26571706,Sky Boasts Exquisite Studio
26584254,Minimal style bedroom close to Manhattan
26584630,Park Slope getaway with giant outdoor space
26594677,Wyndham Midtown 45 @ NYC
26595733,Private room near Columbia University
26596388,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE
26597692,"Brand New Oasis suite, walk in Park Slope."
26598239,"Cozy, Clean Private Room in Clinton Hill BK"
26598477,Celebrate Safely Your Special Event w/ 8guests.
26599244,Beautiful brand new bedroom with private Bathroom.
26600090,Very close to Manhattan!!! Muy cerca de Manhattan
26602263,"Quiet, Clean Bedroom in Prime Harlem Location."
26602421,Bogota
26602878,2  PRIVATE  ROOMS IN A  SPACIOUS APPARTEMENT
26603929,UWS Cozy room near Columbia UNIVERSITY**
26604019,Home away from home
26607493,LES - Lower East Side
26607691,15 min cozy train ride to the heart of nyc
26608302,Fresh Solo Room w Elevator Near UN Midtown
26609429,Cozy home in UWS
26630310,Beautiful Private room in Brooklyn
26632496,Cozy Brooklyn Nook w/Quick Manhattan Access
26632930,Stylish Studio Next to Everything
26635476,Newly Renovated Apartment in Upper Manhattan!
26639925,Esteem's Place Deux
26640231,Magic at the Castle: Private Bedroom & Bathroom
26641779,Clean and modern space in Clinton Hills
26642831,The Best Place to stay in Manhattan
26645876,Lucky Home 像纽约有个温馨的家 安静整洁 Sunshine lovely Comfort
26654670,Cozy Room Great Price in Bushwick Bklyn! (Suite 2)
26655705,CESAR'S PALACE (For traveling nurses /quarantine)
26659521,"LongTerm-25DaysMin
Chinatown,Soho,LittleItaly,LES"
26660828,AIRY & BREEZY
26662711,Cozy Studio near Hudson River & Central Park
26663094,"Great Room in Bushwick, Brooklyn!"
26664229,Queens center 25m to Manhattan 3m walk to subway
26664742,Gay/Family friendly neighborhood!
26666333,Williamsburg sunny bedroom
26669041,Private room for Female Girls (no more bunk bed)
26669199,HouseOfGrace
26670812,Lucky home 温馨如家
26679556,Very Sunny Apt on UWS
26682755,Comfy convenient apt 3 block from Main st Flushing
26683178,Garden level Brooklyn apartment
26685314,Bedroom minutes to Manhattan - steps to train
26688045,Cozy & Gorgeous Girls room Near Train / Manhattan
26689265,Sunny 1.5 Bed Bushwick Brooklyn Railroad
26689797,Harlem Bliss
26690336,"Cozy Sunnyside Couples Bedroom, 6 stops-> Midtown"
26691677,Small 3rd story Room off BRKLYN-QUEENS Expressway
26693195,Modern Bedroom in Townhouse. Close to subway.
26710580,Dream House Midtown
26716338,* Lovely Washington Heights Room *
26717141,"Cozy Room: 7 Minutes to LGA, 20 min to Manhattan !"
26717498,Studio apartment
26717562,"Cathedral ceiling, very large Chelsea apartment"
26717970,An artist retreat in the heart of Bushwick
26735217,kleen VICTORIAN Parlor w/Tesla EV charger
26741585,Super Convenient Park Slope Room (subway - 2 min.)
26743587,"Private, Modern, Garden Apt - Historic Ditmas Park"
26743923,Freehand New York - Private Bunk Room
26744053,Private room
26744721,"Gorgeous studio ""Hamptons style"" in West Village"
26747129,Charming and Cozy Private Clinton Hills Studio
26747248,Red Hook studio space
26747409,Sprawling Spanish Mission Mansion
26749031,Bright Bedroom Steps to train Minutes to Manhattan
26749932,Ju Ju Shala in Williamsburg
26750461,Manhattan view from Queens- 15 min from NYC & BK
26754032,Large Apartment in Brooklyn+ Balcony  (Water View)
26755702,"Gorgeous RM 2min->Train, Near Manhattan"
26756446,"Cozy bedroom mins to Manhattan, one block to train"
26756546,Vacant for Months
26770455,Very large room & apartment close to Central Park!
26771366,Nice Room in Brooklyn Near Maimonides Hospital
26774025,Big Apple Slice of History with Breakfast Included
26774653,"Bright, Spacious Apartment in Brooklyn"
26777561,Simple + Cute + Spacious Studio (perfect for 1-2)
26778845,Williamsburg apartment with roof terrace
26779818,NEW Bright West Village 2 Bed
26780175,"Sunny, Spacious Town Home w. Private Backyard!"
26780625,Suite/English basement in Brooklyn townhouse
26782162,"Near JFK & LaGuardia airport, cozy studio-style"
26784985,Private Red Hook Guest Suite
26786123,Comfy brand new designer duplex 2 min from L train
26786964,New modern private apartment close to the park
26788437,Private Room In the Heart of The East Village
26803556,Sunny Top Floor Victorian
26803876,"Studio by the park, 30 min to Manhattan"
26805201,Sunny Room 1 in Cool New Bushwick Building
26805586,Clay's place@Bayswater
26808322,10 MINS TO MANHATTAN! Very private & sunny room.
26809805,Air bnb won’t let me delete but do not book
26810466,Bright Midtown East
26811066,Gorgeous Lincoln Center - overlooking Central Park
26812324,Gorgeous Gramercy Apt
26812606,Modern Spacious Studio in the Heart of Chelsea
26813575,Charming 1 Bedroom in Heart of Manhattan
26813610,Neat+Nice+Large dining area &  2 min to Subway
26814509,"Quiet Sutton Place Apt, Close to MSK Hospital"
26814523,"Quiet Sutton Place Apt, Close to MSK Hospital"
26814584,"Indoor Pool, Lux Apt, 24/7 Onsite Team"
26814602,"Bright Lux Apt w/ Indoor Pool, 24/7 Onsite Team"
26814616,"Bright Lux Apt w/ Indoor Pool, 24/7 Onsite Team"
26814637,Designer Penthouse in Exclusive Sutton Place
26814729,"2 BR / 2 Bath, Lux Amenities, 24/7 Onsite Team"
26814741,"2 BR / 2 Bath, Lux Amenities, 24/7 Onsite Team"
26814842,"Lux Amenities, 24/7 Onsite Team, Spacious 2 BR Apt"
26814854,"Lux Amenities, 24/7 Onsite Team, Spacious 2 BR Apt"
26815201,Perfect private studio apt in Carroll Gardens.
26816742,Cozy living room in the center of Manhattan
26817803,New Amazing Modern Apartment w/ Backyard
26832236,5 blocks from Central Park- Entire 1br apartment
26835960,Large 1-bedroom near Times Square
26837124,Williamsburg Apartment
26840646,Bright Studio in the Heart of Bushwick Brooklyn
26841647,Spacious 4BR/2BA in Times Sq / Hell's Kitchen
26842032,Brooklyn Apartment / Prime Park Slope
26842735,"Clean, bright Studio Sleeps 4 - West Village!"
26845561,The Unique Home in New York City
26846867,Bushwick Proper - king master bed private bathroom
26846907,Large Bedroom w/Private Bathroom in DUMBO
26861684,NYC - Brooklyn Haven
26865836,Cassa Hotel and Residences 1BR
26866997,Sweet little home
26867170,Cassa Hotel and Residences
